,midi_note_num,diatonic_note_num,chromatic_pitch_class,beat_strength,bar_num,offset,duration,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,62,30,2,0.25,0,0.0,2.0,0,-5,-3,7,5,0,0,0,0
1,67,33,7,0.5,0,2.0,2.0,0,0,0,0,1,5,3,1,1
2,69,34,9,0.25,0,4.0,1.5,0,2,1,2,2,2,1,1,2
3,69,34,9,0.062,0,5.5,0.5,0,2,1,2,2,0,0,0,2
4,71,35,11,1.0,1,6.0,4.0,0,4,2,4,3,2,1,1,3
5,71,35,11,0.5,1,10.0,1.0,0,4,2,4,3,0,0,0,3
6,74,37,2,0.125,1,11.0,1.0,0,7,4,7,5,3,2,1,4
7,74,37,2,0.25,1,12.0,1.0,0,7,4,7,5,0,0,0,4
8,74,37,2,0.125,1,13.0,1.0,0,7,4,7,5,0,0,0,4
9,72,36,0,0.5,1,14.0,2.0,0,5,3,5,4,-2,-1,-1,3
10,71,35,11,0.25,1,16.0,2.0,0,4,2,4,3,-1,-1,-1,2
11,69,34,9,1.0,2,18.0,6.0,0,2,1,2,2,-2,-1,-1,1
12,62,30,2,0.25,2,24.0,2.0,0,-5,-3,7,5,-7,-4,-1,0
13,67,33,7,0.5,2,26.0,2.0,0,0,0,0,1,5,3,1,1
14,69,34,9,0.25,2,28.0,2.0,0,2,1,2,2,2,1,1,2
15,71,35,11,1.0,3,30.0,6.0,0,4,2,4,3,2,1,1,3
16,74,37,2,0.25,3,36.0,2.0,0,7,4,7,5,3,2,1,4
17,72,36,0,0.5,3,38.0,2.0,0,5,3,5,4,-2,-1,-1,3
18,71,35,11,0.25,3,40.0,2.0,0,4,2,4,3,-1,-1,-1,2
19,69,34,9,1.0,4,42.0,6.0,0,2,1,2,2,-2,-1,-1,1
20,62,30,2,0.25,4,48.0,2.0,0,-5,-3,7,5,-7,-4,-1,0
21,67,33,7,0.5,4,50.0,2.0,0,0,0,0,1,5,3,1,1
22,69,34,9,0.25,4,52.0,2.0,0,2,1,2,2,2,1,1,2
23,71,35,11,1.0,5,54.0,4.0,0,4,2,4,3,2,1,1,3
24,74,37,2,0.5,5,58.0,2.0,0,7,4,7,5,3,2,1,4
25,76,38,4,1.0,6,60.0,2.0,0,9,5,9,6,2,1,1,5
26,74,37,2,0.5,6,62.0,2.0,0,7,4,7,5,-2,-1,-1,4
27,71,35,11,0.5,6,64.0,2.0,0,4,2,4,3,-3,-2,-1,3
28,71,35,11,1.0,7,66.0,1.0,0,4,2,4,3,0,0,0,3
29,69,34,9,0.25,7,67.0,1.0,0,2,1,2,2,-2,-1,-1,2
30,72,36,0,0.5,7,68.0,4.0,0,5,3,5,4,3,2,1,3
31,72,36,0,1.0,8,72.0,2.0,0,5,3,5,4,0,0,0,3
32,71,35,11,0.5,8,74.0,2.0,0,4,2,4,3,-1,-1,-1,2
33,69,34,9,0.5,8,76.0,2.0,0,2,1,2,2,-2,-1,-1,1
34,67,33,7,1.0,9,78.0,2.0,0,0,0,0,1,-2,-1,-1,0
35,69,34,9,0.5,9,80.0,2.0,0,2,1,2,2,2,1,1,1
36,71,35,11,0.5,9,82.0,2.0,0,4,2,4,3,2,1,1,2
37,69,34,9,1.0,10,84.0,3.0,0,2,1,2,2,-2,-1,-1,1
38,67,33,7,0.25,10,87.0,1.0,0,0,0,0,1,-2,-1,-1,0
39,66,32,6,0.5,10,88.0,2.0,0,-1,-1,11,7,-1,-1,-1,-1
40,64,31,4,1.0,11,90.0,2.0,0,-3,-2,9,6,-2,-1,-1,-2
41,62,30,2,0.5,11,92.0,4.0,0,-5,-3,7,5,-2,-1,-1,-3
