,midi_note_num,diatonic_note_num,chromatic_pitch_class,beat_strength,bar_num,offset,duration,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,62,30,2,0.125,0,0.0,1.0,0,-5,-3,7,5,0,0,0,0
1,67,33,7,1.0,1,1.0,2.0,0,0,0,0,1,5,3,1,1
2,67,33,7,0.25,1,3.0,2.0,0,0,0,0,1,0,0,0,1
3,69,34,9,0.5,1,5.0,2.0,0,2,1,2,2,2,1,1,2
4,71,35,11,0.25,1,7.0,2.0,0,4,2,4,3,2,1,1,3
5,67,33,7,1.0,2,9.0,2.0,0,0,0,0,1,-4,-2,-1,2
6,62,30,2,0.25,2,11.0,4.0,0,-5,-3,7,5,-5,-3,-1,1
7,62,30,2,0.25,2,15.0,1.0,0,-5,-3,7,5,0,0,0,1
8,62,30,2,0.125,2,16.0,1.0,0,-5,-3,7,5,0,0,0,1
9,67,33,7,1.0,3,17.0,1.0,0,0,0,0,1,5,3,1,2
10,67,33,7,0.125,3,18.0,1.0,0,0,0,0,1,0,0,0,2
11,67,33,7,0.25,3,19.0,1.0,0,0,0,0,1,0,0,0,2
12,67,33,7,0.125,3,20.0,1.0,0,0,0,0,1,0,0,0,2
13,69,34,9,0.5,3,21.0,2.0,0,2,1,2,2,2,1,1,3
14,71,35,11,0.25,3,23.0,2.0,0,4,2,4,3,2,1,1,4
15,67,33,7,1.0,4,25.0,2.0,0,0,0,0,1,-4,-2,-1,3
16,62,30,2,0.25,4,27.0,4.0,0,-5,-3,7,5,-5,-3,-1,2
17,62,30,2,0.25,4,31.0,1.0,0,-5,-3,7,5,0,0,0,2
18,71,35,11,0.125,4,32.0,1.0,0,4,2,4,3,9,5,1,3
19,71,35,11,1.0,5,33.0,1.0,0,4,2,4,3,0,0,0,3
20,71,35,11,0.125,5,34.0,1.0,0,4,2,4,3,0,0,0,3
21,71,35,11,0.25,5,35.0,1.0,0,4,2,4,3,0,0,0,3
22,71,35,11,0.125,5,36.0,1.0,0,4,2,4,3,0,0,0,3
23,74,37,2,0.5,5,37.0,1.0,0,7,4,7,5,3,2,1,4
24,74,37,2,0.125,5,38.0,1.0,0,7,4,7,5,0,0,0,4
25,74,37,2,0.25,5,39.0,1.0,0,7,4,7,5,0,0,0,4
26,74,37,2,0.125,5,40.0,1.0,0,7,4,7,5,0,0,0,4
27,72,36,0,1.0,6,41.0,1.0,0,5,3,5,4,-2,-1,-1,3
28,72,36,0,0.125,6,42.0,1.0,0,5,3,5,4,0,0,0,3
29,72,36,0,0.25,6,43.0,1.0,0,5,3,5,4,0,0,0,3
30,71,35,11,0.125,6,44.0,1.0,0,4,2,4,3,-1,-1,-1,2
31,69,34,9,0.5,6,45.0,3.0,0,2,1,2,2,-2,-1,-1,1
32,67,33,7,0.125,6,48.0,1.0,0,0,0,0,1,-2,-1,-1,0
33,66,32,6,1.0,7,49.0,1.0,0,-1,-1,11,7,-1,-1,-1,-1
34,66,32,6,0.125,7,50.0,1.0,0,-1,-1,11,7,0,0,0,-1
35,66,32,6,0.25,7,51.0,1.0,0,-1,-1,11,7,0,0,0,-1
36,67,33,7,0.125,7,52.0,1.0,0,0,0,0,1,1,1,1,0
37,69,34,9,0.5,7,53.0,1.0,0,2,1,2,2,2,1,1,1
38,69,34,9,0.125,7,54.0,1.0,0,2,1,2,2,0,0,0,1
39,72,36,0,0.25,7,55.0,1.0,0,5,3,5,4,3,2,1,2
40,72,36,0,0.125,7,56.0,1.0,0,5,3,5,4,0,0,0,2
41,71,35,11,1.0,8,57.0,2.0,0,4,2,4,3,-1,-1,-1,1
42,69,34,9,0.25,8,59.0,1.5,0,2,1,2,2,-2,-1,-1,0
43,69,34,9,0.062,8,60.5,0.5,0,2,1,2,2,0,0,0,0
44,67,33,7,0.5,8,61.0,2.0,0,0,0,0,1,-2,-1,-1,-1
