,midi_note_num,diatonic_note_num,chromatic_pitch_class,beat_strength,bar_num,offset,duration,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,67,33,7,1.0,1,0.0,2.0,0,0,0,0,1,0,0,0,0
1,71,35,11,0.25,1,2.0,1.0,0,4,2,4,3,4,2,1,1
2,69,34,9,0.125,1,3.0,1.0,0,2,1,2,2,-2,-1,-1,0
3,67,33,7,0.5,1,4.0,2.0,0,0,0,0,1,-2,-1,-1,-1
4,74,37,2,0.25,1,6.0,2.0,0,7,4,7,5,7,4,1,0
5,71,35,11,1.0,2,8.0,2.0,0,4,2,4,3,-3,-2,-1,-1
6,69,34,9,0.25,2,10.0,2.0,0,2,1,2,2,-2,-1,-1,-2
7,67,33,7,0.5,2,12.0,2.0,0,0,0,0,1,-2,-1,-1,-3
8,67,33,7,0.25,2,14.0,1.0,0,0,0,0,1,0,0,0,-3
9,71,35,11,0.125,2,15.0,1.0,0,4,2,4,3,4,2,1,-2
10,74,37,2,1.0,3,16.0,2.0,0,7,4,7,5,3,2,1,-1
11,74,37,2,0.25,3,18.0,1.0,0,7,4,7,5,0,0,0,-1
12,74,37,2,0.125,3,19.0,1.0,0,7,4,7,5,0,0,0,-1
13,74,37,2,0.5,3,20.0,2.0,0,7,4,7,5,0,0,0,-1
14,72,36,0,0.25,3,22.0,1.0,0,5,3,5,4,-2,-1,-1,-2
15,71,35,11,0.125,3,23.0,1.0,0,4,2,4,3,-1,-1,-1,-3
16,69,34,9,1.0,4,24.0,6.0,0,2,1,2,2,-2,-1,-1,-4
17,69,34,9,0.25,4,30.0,1.0,0,2,1,2,2,0,0,0,-4
18,69,34,9,0.125,4,31.0,1.0,0,2,1,2,2,0,0,0,-4
19,71,35,11,1.0,5,32.0,2.0,0,4,2,4,3,2,1,1,-3
20,74,37,2,0.25,5,34.0,1.0,0,7,4,7,5,3,2,1,-2
21,74,37,2,0.125,5,35.0,1.0,0,7,4,7,5,0,0,0,-2
22,76,38,4,0.5,5,36.0,2.0,0,9,5,9,6,2,1,1,-1
23,76,38,4,0.25,5,38.0,1.0,0,9,5,9,6,0,0,0,-1
24,76,38,4,0.125,5,39.0,1.0,0,9,5,9,6,0,0,0,-1
25,74,37,2,1.0,6,40.0,2.0,0,7,4,7,5,-2,-1,-1,-2
26,72,36,0,0.25,6,42.0,2.0,0,5,3,5,4,-2,-1,-1,-3
27,71,35,11,0.5,6,44.0,2.0,0,4,2,4,3,-1,-1,-1,-4
28,69,34,9,0.25,6,46.0,1.0,0,2,1,2,2,-2,-1,-1,-5
29,71,35,11,0.125,6,47.0,1.0,0,4,2,4,3,2,1,1,-4
30,72,36,0,1.0,7,48.0,2.0,0,5,3,5,4,1,1,1,-3
31,71,35,11,0.25,7,50.0,1.0,0,4,2,4,3,-1,-1,-1,-4
32,69,34,9,0.125,7,51.0,1.0,0,2,1,2,2,-2,-1,-1,-5
33,67,33,7,0.5,7,52.0,2.0,0,0,0,0,1,-2,-1,-1,-6
34,69,34,9,0.25,7,54.0,2.0,0,2,1,2,2,2,1,1,-5
35,67,33,7,1.0,8,56.0,6.0,0,0,0,0,1,-2,-1,-1,-6
