,midi_note_num,diatonic_note_num,chromatic_pitch_class,beat_strength,bar_num,offset,duration,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,67,33,7,1.0,1,0.0,2.0,0,0,0,0,1,0,0,0,0
1,69,34,9,0.25,1,2.0,1.0,0,2,1,2,2,2,1,1,1
2,71,35,11,0.125,1,3.0,1.0,0,4,2,4,3,2,1,1,2
3,72,36,0,0.5,1,4.0,3.0,0,5,3,5,4,1,1,1,3
4,69,34,9,0.125,1,7.0,1.0,0,2,1,2,2,-3,-2,-1,2
5,71,35,11,1.0,2,8.0,2.0,0,4,2,4,3,2,1,1,3
6,74,37,2,0.25,2,10.0,2.0,0,7,4,7,5,3,2,1,4
7,71,35,11,0.5,2,12.0,2.0,0,4,2,4,3,-3,-2,-1,3
8,69,34,9,0.25,2,14.0,2.0,0,2,1,2,2,-2,-1,-1,2
9,74,37,2,1.0,3,16.0,2.0,0,7,4,7,5,5,3,1,3
10,76,38,4,0.25,3,18.0,1.0,0,9,5,9,6,2,1,1,4
11,74,37,2,0.125,3,19.0,1.0,0,7,4,7,5,-2,-1,-1,3
12,72,36,0,0.5,3,20.0,2.0,0,5,3,5,4,-2,-1,-1,2
13,72,36,0,0.25,3,22.0,2.0,0,5,3,5,4,0,0,0,2
14,71,35,11,1.0,4,24.0,1.0,0,4,2,4,3,-1,-1,-1,1
15,74,37,2,0.125,4,25.0,1.0,0,7,4,7,5,3,2,1,2
16,76,38,4,0.25,4,26.0,1.0,0,9,5,9,6,2,1,1,3
17,76,38,4,0.125,4,27.0,1.0,0,9,5,9,6,0,0,0,3
18,74,37,2,0.5,4,28.0,4.0,0,7,4,7,5,-2,-1,-1,2
19,74,37,2,1.0,5,32.0,1.5,0,7,4,7,5,0,0,0,2
20,74,37,2,0.062,5,33.5,0.5,0,7,4,7,5,0,0,0,2
21,76,38,4,0.25,5,34.0,1.0,0,9,5,9,6,2,1,1,3
22,78,39,6,0.125,5,35.0,1.0,0,11,6,11,7,2,1,1,4
23,79,40,7,0.5,5,36.0,2.0,0,12,7,0,1,1,1,1,5
24,79,40,7,0.25,5,38.0,2.0,0,12,7,0,1,0,0,0,5
25,78,39,6,1.0,6,40.0,1.0,0,11,6,11,7,-1,-1,-1,4
26,76,38,4,0.125,6,41.0,1.0,0,9,5,9,6,-2,-1,-1,3
27,79,40,7,0.25,6,42.0,1.0,0,12,7,0,1,3,2,1,4
28,78,39,6,0.125,6,43.0,1.0,0,11,6,11,7,-1,-1,-1,3
29,76,38,4,0.5,6,44.0,2.0,0,9,5,9,6,-2,-1,-1,2
30,74,37,2,0.25,6,46.0,2.0,0,7,4,7,5,-2,-1,-1,1
31,74,37,2,1.0,7,48.0,2.0,0,7,4,7,5,0,0,0,1
32,74,37,2,0.25,7,50.0,1.5,0,7,4,7,5,0,0,0,1
33,72,36,0,0.062,7,51.5,0.5,0,5,3,5,4,-2,-1,-1,0
34,71,35,11,0.5,7,52.0,2.0,0,4,2,4,3,-1,-1,-1,-1
35,71,35,11,0.25,7,54.0,1.5,0,4,2,4,3,0,0,0,-1
36,71,35,11,0.062,7,55.5,0.5,0,4,2,4,3,0,0,0,-1
37,72,36,0,1.0,8,56.0,1.0,0,5,3,5,4,1,1,1,0
38,74,37,2,0.125,8,57.0,1.0,0,7,4,7,5,2,1,1,1
39,76,38,4,0.25,8,58.0,1.0,0,9,5,9,6,2,1,1,2
40,76,38,4,0.125,8,59.0,1.0,0,9,5,9,6,0,0,0,2
41,74,37,2,0.5,8,60.0,4.0,0,7,4,7,5,-2,-1,-1,1
42,74,37,2,1.0,9,64.0,2.0,0,7,4,7,5,0,0,0,1
43,74,37,2,0.25,9,66.0,1.5,0,7,4,7,5,0,0,0,1
44,72,36,0,0.062,9,67.5,0.5,0,5,3,5,4,-2,-1,-1,0
45,71,35,11,0.5,9,68.0,2.0,0,4,2,4,3,-1,-1,-1,-1
46,71,35,11,0.25,9,70.0,1.5,0,4,2,4,3,0,0,0,-1
47,71,35,11,0.062,9,71.5,0.5,0,4,2,4,3,0,0,0,-1
48,69,34,9,1.0,10,72.0,1.0,0,2,1,2,2,-2,-1,-1,-2
49,72,36,0,0.125,10,73.0,1.0,0,5,3,5,4,3,2,1,-1
50,71,35,11,0.25,10,74.0,1.0,0,4,2,4,3,-1,-1,-1,-2
51,69,34,9,0.125,10,75.0,1.0,0,2,1,2,2,-2,-1,-1,-3
52,67,33,7,0.5,10,76.0,4.0,0,0,0,0,1,-2,-1,-1,-4
