,midi_note_num,diatonic_note_num,chromatic_pitch_class,beat_strength,bar_num,offset,duration,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,67,33,7,0.5,0,0.0,2.0,0,2,1,2,2,0,0,0,0
1,69,34,9,1.0,1,2.0,3.0,0,4,2,4,3,2,1,1,1
2,67,33,7,0.25,1,5.0,1.0,0,2,1,2,2,-2,-1,-1,0
3,65,32,5,0.5,1,6.0,1.0,0,0,0,0,1,-2,-1,-1,-1
4,64,31,4,0.25,1,7.0,1.0,0,-1,-1,11,7,-1,-1,-1,-2
5,62,30,2,1.0,2,8.0,3.0,0,-3,-2,9,6,-2,-1,-1,-3
6,64,31,4,0.25,2,11.0,1.0,0,-1,-1,11,7,2,1,1,-2
7,65,32,5,0.5,2,12.0,1.0,0,0,0,0,1,1,1,1,-1
8,69,34,9,0.25,2,13.0,1.0,0,4,2,4,3,4,2,1,0
9,67,33,7,1.0,3,14.0,3.0,0,2,1,2,2,-2,-1,-1,-1
10,69,34,9,0.25,3,17.0,1.0,0,4,2,4,3,2,1,1,0
11,67,33,7,0.5,3,18.0,2.0,0,2,1,2,2,-2,-1,-1,-1
12,60,29,0,1.0,4,20.0,4.0,0,-5,-3,7,5,-7,-4,-1,-2
13,67,33,7,0.5,4,24.0,2.0,0,2,1,2,2,7,4,1,-1
14,69,34,9,1.0,5,26.0,3.0,0,4,2,4,3,2,1,1,0
15,67,33,7,0.25,5,29.0,1.0,0,2,1,2,2,-2,-1,-1,-1
16,65,32,5,0.5,5,30.0,1.0,0,0,0,0,1,-2,-1,-1,-2
17,64,31,4,0.25,5,31.0,1.0,0,-1,-1,11,7,-1,-1,-1,-3
18,62,30,2,1.0,6,32.0,3.0,0,-3,-2,9,6,-2,-1,-1,-4
19,64,31,4,0.25,6,35.0,1.0,0,-1,-1,11,7,2,1,1,-3
20,65,32,5,0.5,6,36.0,1.0,0,0,0,0,1,1,1,1,-2
21,69,34,9,0.25,6,37.0,1.0,0,4,2,4,3,4,2,1,-1
22,67,33,7,1.0,7,38.0,3.0,0,2,1,2,2,-2,-1,-1,-2
23,69,34,9,0.25,7,41.0,1.0,0,4,2,4,3,2,1,1,-1
24,67,33,7,0.5,7,42.0,2.0,0,2,1,2,2,-2,-1,-1,-2
25,60,29,0,1.0,8,44.0,4.0,0,-5,-3,7,5,-7,-4,-1,-3
26,60,29,0,0.5,8,48.0,1.0,0,-5,-3,7,5,0,0,0,-3
27,60,29,0,0.25,8,49.0,1.0,0,-5,-3,7,5,0,0,0,-3
28,65,32,5,1.0,9,50.0,2.0,0,0,0,0,1,5,3,1,-2
29,69,34,9,0.5,9,52.0,2.0,0,4,2,4,3,4,2,1,-1
30,65,32,5,0.5,9,54.0,1.0,0,0,0,0,1,-4,-2,-1,-2
31,65,32,5,0.25,9,55.0,1.0,0,0,0,0,1,0,0,0,-2
32,67,33,7,1.0,10,56.0,2.0,0,2,1,2,2,2,1,1,-1
33,65,32,5,0.5,10,58.0,2.0,0,0,0,0,1,-2,-1,-1,-2
34,67,33,7,0.5,10,60.0,1.0,0,2,1,2,2,2,1,1,-1
35,67,33,7,0.25,10,61.0,1.0,0,2,1,2,2,0,0,0,-1
36,69,34,9,1.0,11,62.0,2.0,0,4,2,4,3,2,1,1,0
37,72,36,0,0.5,11,64.0,2.0,0,7,4,7,5,3,2,1,1
38,65,32,5,0.5,11,66.0,2.0,0,0,0,0,1,-7,-4,-1,0
39,67,33,7,1.0,12,68.0,2.0,0,2,1,2,2,2,1,1,1
40,70,35,10,0.5,12,70.0,2.0,0,5,3,5,4,3,2,1,2
41,69,34,9,0.5,12,72.0,1.0,0,4,2,4,3,-1,-1,-1,1
42,67,33,7,0.25,12,73.0,1.0,0,2,1,2,2,-2,-1,-1,0
43,65,32,5,1.0,13,74.0,4.0,0,0,0,0,1,-2,-1,-1,-1
44,60,29,0,0.5,13,78.0,1.0,0,-5,-3,7,5,-5,-3,-1,-2
45,60,29,0,0.25,13,79.0,1.0,0,-5,-3,7,5,0,0,0,-2
46,65,32,5,1.0,14,80.0,2.0,0,0,0,0,1,5,3,1,-1
47,69,34,9,0.5,14,82.0,2.0,0,4,2,4,3,4,2,1,0
48,65,32,5,0.5,14,84.0,1.0,0,0,0,0,1,-4,-2,-1,-1
49,65,32,5,0.25,14,85.0,1.0,0,0,0,0,1,0,0,0,-1
50,67,33,7,1.0,15,86.0,2.0,0,2,1,2,2,2,1,1,0
51,65,32,5,0.5,15,88.0,2.0,0,0,0,0,1,-2,-1,-1,-1
52,67,33,7,0.5,15,90.0,1.0,0,2,1,2,2,2,1,1,0
53,67,33,7,0.25,15,91.0,1.0,0,2,1,2,2,0,0,0,0
54,69,34,9,1.0,16,92.0,2.0,0,4,2,4,3,2,1,1,1
55,72,36,0,0.5,16,94.0,2.0,0,7,4,7,5,3,2,1,2
56,65,32,5,0.5,16,96.0,2.0,0,0,0,0,1,-7,-4,-1,1
57,67,33,7,1.0,17,98.0,2.0,0,2,1,2,2,2,1,1,2
58,70,35,10,0.5,17,100.0,2.0,0,5,3,5,4,3,2,1,3
59,69,34,9,0.5,17,102.0,1.0,0,4,2,4,3,-1,-1,-1,2
60,67,33,7,0.25,17,103.0,1.0,0,2,1,2,2,-2,-1,-1,1
61,65,32,5,1.0,18,104.0,4.0,0,0,0,0,1,-2,-1,-1,0
