,midi_note_num,diatonic_note_num,chromatic_pitch_class,beat_strength,bar_num,offset,duration,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,67,33,7,0.125,0,0.0,1.0,0,0,0,0,1,0,0,0,0
1,67,33,7,0.25,0,1.0,1.0,0,0,0,0,1,0,0,0,0
2,69,34,9,0.125,0,2.0,1.0,0,2,1,2,2,2,1,1,1
3,71,35,11,1.0,1,3.0,2.0,0,4,2,4,3,2,1,1,2
4,71,35,11,0.25,1,5.0,2.0,0,4,2,4,3,0,0,0,2
5,71,35,11,0.5,1,7.0,1.0,0,4,2,4,3,0,0,0,2
6,71,35,11,0.125,1,8.0,1.0,0,4,2,4,3,0,0,0,2
7,69,34,9,0.25,1,9.0,1.0,0,2,1,2,2,-2,-1,-1,1
8,71,35,11,0.125,1,10.0,1.0,0,4,2,4,3,2,1,1,2
9,72,36,0,1.0,2,11.0,2.0,0,5,3,5,4,1,1,1,3
10,69,34,9,0.25,2,13.0,2.0,0,2,1,2,2,-3,-2,-1,2
11,69,34,9,0.0,2,15.0,1.0,0,2,1,2,2,0,0,0,2
12,69,34,9,0.125,2,16.0,1.0,0,2,1,2,2,0,0,0,2
13,69,34,9,0.25,2,17.0,1.0,0,2,1,2,2,0,0,0,2
14,71,35,11,0.125,2,18.0,1.0,0,4,2,4,3,2,1,1,3
15,72,36,0,1.0,3,19.0,2.0,0,5,3,5,4,1,1,1,4
16,76,38,4,0.25,3,21.0,2.0,0,9,5,9,6,4,2,1,5
17,76,38,4,0.5,3,23.0,1.0,0,9,5,9,6,0,0,0,5
18,76,38,4,0.125,3,24.0,1.0,0,9,5,9,6,0,0,0,5
19,74,37,2,0.25,3,25.0,1.0,0,7,4,7,5,-2,-1,-1,4
20,72,36,0,0.125,3,26.0,1.0,0,5,3,5,4,-2,-1,-1,3
21,71,35,11,1.0,4,27.0,1.0,0,4,2,4,3,-1,-1,-1,2
22,74,37,2,0.125,4,28.0,1.0,0,7,4,7,5,3,2,1,3
23,74,37,2,0.25,4,29.0,2.0,0,7,4,7,5,0,0,0,3
24,74,37,2,0.0,4,31.0,2.0,0,7,4,7,5,0,0,0,3
25,67,33,7,0.25,4,33.0,1.0,0,0,0,0,1,-7,-4,-1,2
26,71,35,11,0.125,4,34.0,1.0,0,4,2,4,3,4,2,1,3
27,74,37,2,1.0,5,35.0,2.0,0,7,4,7,5,3,2,1,4
28,74,37,2,0.25,5,37.0,1.0,0,7,4,7,5,0,0,0,4
29,74,37,2,0.125,5,38.0,1.0,0,7,4,7,5,0,0,0,4
30,72,36,0,0.5,5,39.0,2.0,0,5,3,5,4,-2,-1,-1,3
31,72,36,0,0.25,5,41.0,1.0,0,5,3,5,4,0,0,0,3
32,72,36,0,0.125,5,42.0,1.0,0,5,3,5,4,0,0,0,3
33,71,35,11,1.0,6,43.0,2.0,0,4,2,4,3,-1,-1,-1,2
34,74,37,2,0.25,6,45.0,2.0,0,7,4,7,5,3,2,1,3
35,79,40,7,0.5,6,47.0,2.0,0,12,7,0,1,5,3,1,4
36,78,39,6,0.25,6,49.0,1.0,0,11,6,11,7,-1,-1,-1,3
37,76,38,4,0.125,6,50.0,1.0,0,9,5,9,6,-2,-1,-1,2
38,74,37,2,1.0,7,51.0,2.0,0,7,4,7,5,-2,-1,-1,1
39,74,37,2,0.25,7,53.0,1.0,0,7,4,7,5,0,0,0,1
40,74,37,2,0.125,7,54.0,1.0,0,7,4,7,5,0,0,0,1
41,78,39,6,0.5,7,55.0,1.0,0,11,6,11,7,4,2,1,2
42,76,38,4,0.125,7,56.0,1.0,0,9,5,9,6,-2,-1,-1,1
43,72,36,0,0.25,7,57.0,1.0,0,5,3,5,4,-4,-2,-1,0
44,69,34,9,0.125,7,58.0,1.0,0,2,1,2,2,-3,-2,-1,-1
45,67,33,7,1.0,8,59.0,2.0,0,0,0,0,1,-2,-1,-1,-2
46,67,33,7,0.0,8,61.0,2.0,0,0,0,0,1,0,0,0,-2
47,67,33,7,0.0,8,63.0,1.0,0,0,0,0,1,0,0,0,-2
