,midi_note_num,diatonic_note_num,chromatic_pitch_class,beat_strength,bar_num,offset,duration,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,62,30,2,0.125,0,0.0,1.0,0,-5,-3,7,5,0,0,0,0
1,71,35,11,1.0,1,1.0,1.0,0,4,2,4,3,9,5,1,1
2,71,35,11,0.125,1,2.0,1.0,0,4,2,4,3,0,0,0,1
3,69,34,9,0.25,1,3.0,1.0,0,2,1,2,2,-2,-1,-1,0
4,71,35,11,0.125,1,4.0,1.0,0,4,2,4,3,2,1,1,1
5,74,37,2,0.5,1,5.0,2.0,0,7,4,7,5,3,2,1,2
6,76,38,4,0.25,1,7.0,1.0,0,9,5,9,6,2,1,1,3
7,74,37,2,0.125,1,8.0,1.0,0,7,4,7,5,-2,-1,-1,2
8,72,36,0,1.0,2,9.0,2.0,0,5,3,5,4,-2,-1,-1,1
9,69,34,9,0.25,2,11.0,1.5,0,2,1,2,2,-3,-2,-1,0
10,71,35,11,0.062,2,12.5,0.5,0,4,2,4,3,2,1,1,1
11,71,35,11,0.5,2,13.0,3.0,0,4,2,4,3,0,0,0,1
12,69,34,9,0.125,2,16.0,1.0,0,2,1,2,2,-2,-1,-1,0
13,67,33,7,1.0,3,17.0,2.0,0,0,0,0,1,-2,-1,-1,-1
14,64,31,4,0.25,3,19.0,2.0,0,-3,-2,9,6,-3,-2,-1,-2
15,66,32,6,0.5,3,21.0,1.0,0,-1,-1,11,7,2,1,1,-1
16,67,33,7,0.125,3,22.0,1.0,0,0,0,0,1,1,1,1,0
17,66,32,6,0.25,3,23.0,2.0,0,-1,-1,11,7,-1,-1,-1,-1
18,64,31,4,1.0,4,25.0,2.0,0,-3,-2,9,6,-2,-1,-1,-2
19,66,32,6,0.25,4,27.0,2.0,0,-1,-1,11,7,2,1,1,-1
20,64,31,4,0.5,4,29.0,1.0,0,-3,-2,9,6,-2,-1,-1,-2
21,62,30,2,0.125,4,30.0,1.0,0,-5,-3,7,5,-2,-1,-1,-3
22,67,33,7,0.25,4,31.0,1.0,0,0,0,0,1,5,3,1,-2
23,71,35,11,0.125,4,32.0,1.0,0,4,2,4,3,4,2,1,-1
24,69,34,9,1.0,5,33.0,4.0,0,2,1,2,2,-2,-1,-1,-2
25,62,30,2,0.5,5,37.0,2.0,0,-5,-3,7,5,-7,-4,-1,-3
26,67,33,7,0.25,5,39.0,1.0,0,0,0,0,1,5,3,1,-2
27,69,34,9,0.125,5,40.0,1.0,0,2,1,2,2,2,1,1,-1
28,71,35,11,1.0,6,41.0,2.0,0,4,2,4,3,2,1,1,0
29,69,34,9,0.25,6,43.0,2.0,0,2,1,2,2,-2,-1,-1,-1
30,67,33,7,0.5,6,45.0,3.0,0,0,0,0,1,-2,-1,-1,-2
