,midi_note_num,diatonic_note_num,chromatic_pitch_class,beat_strength,bar_num,offset,duration,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,74,37,2,1.0,1,0.0,2.0,0,7,4,7,5,0,0,0,0
1,71,35,11,0.25,1,2.0,1.0,0,4,2,4,3,-3,-2,-1,-1
2,74,37,2,0.125,1,3.0,1.0,0,7,4,7,5,3,2,1,0
3,79,40,7,0.5,1,4.0,2.0,0,12,7,0,1,5,3,1,1
4,81,41,9,0.25,1,6.0,2.0,0,14,8,2,2,2,1,1,2
5,79,40,7,1.0,2,8.0,1.0,0,12,7,0,1,-2,-1,-1,1
6,78,39,6,0.125,2,9.0,1.0,0,11,6,11,7,-1,-1,-1,0
7,72,36,0,0.25,2,10.0,3.0,0,5,3,5,4,-6,-3,-1,-1
8,69,34,9,0.125,2,13.0,0.5,0,2,1,2,2,-3,-2,-1,-2
9,69,34,9,0.062,2,13.5,0.5,0,2,1,2,2,0,0,0,-2
10,71,35,11,0.25,2,14.0,1.0,0,4,2,4,3,2,1,1,-1
11,72,36,0,0.125,2,15.0,1.0,0,5,3,5,4,1,1,1,0
12,78,39,6,1.0,3,16.0,3.0,0,11,6,11,7,6,3,1,1
13,76,38,4,0.125,3,19.0,1.0,0,9,5,9,6,-2,-1,-1,0
14,76,38,4,0.5,3,20.0,1.0,0,9,5,9,6,0,0,0,0
15,74,37,2,0.125,3,21.0,1.0,0,7,4,7,5,-2,-1,-1,-1
16,71,35,11,0.25,3,22.0,2.0,0,4,2,4,3,-3,-2,-1,-2
17,74,37,2,1.0,4,24.0,2.0,0,7,4,7,5,3,2,1,-1
18,71,35,11,0.25,4,26.0,1.0,0,4,2,4,3,-3,-2,-1,-2
19,74,37,2,0.125,4,27.0,1.0,0,7,4,7,5,3,2,1,-1
20,79,40,7,0.5,4,28.0,2.0,0,12,7,0,1,5,3,1,0
21,83,42,11,0.25,4,30.0,2.0,0,16,9,4,3,4,2,1,1
22,81,41,9,1.0,5,32.0,1.0,0,14,8,2,2,-2,-1,-1,0
23,79,40,7,0.125,5,33.0,1.0,0,12,7,0,1,-2,-1,-1,-1
24,76,38,4,0.25,5,34.0,3.0,0,9,5,9,6,-3,-2,-1,-2
25,78,39,6,0.125,5,37.0,0.5,0,11,6,11,7,2,1,1,-1
26,78,39,6,0.062,5,37.5,0.5,0,11,6,11,7,0,0,0,-1
27,81,41,9,0.25,5,38.0,1.0,0,14,8,2,2,3,2,1,0
28,79,40,7,0.125,5,39.0,1.0,0,12,7,0,1,-2,-1,-1,-1
29,74,37,2,1.0,6,40.0,1.0,0,7,4,7,5,-5,-3,-1,-2
30,74,37,2,0.125,6,41.0,1.0,0,7,4,7,5,0,0,0,-2
31,76,38,4,0.25,6,42.0,1.0,0,9,5,9,6,2,1,1,-1
32,78,39,6,0.125,6,43.0,1.0,0,11,6,11,7,2,1,1,0
33,79,40,7,0.5,6,44.0,4.0,0,12,7,0,1,1,1,1,1
