,midi_note_num,diatonic_note_num,chromatic_pitch_class,beat_strength,bar_num,offset,duration,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,74,37,2,0.25,0,0.0,1.0,0,7,4,7,5,0,0,0,0
1,71,35,11,1.0,1,1.0,2.0,0,4,2,4,3,-3,-2,-1,-1
2,69,34,9,0.25,1,3.0,1.0,0,2,1,2,2,-2,-1,-1,-2
3,67,33,7,0.5,1,4.0,1.0,0,0,0,0,1,-2,-1,-1,-3
4,67,33,7,0.25,1,5.0,1.0,0,0,0,0,1,0,0,0,-3
5,71,35,11,0.25,1,6.0,1.0,0,4,2,4,3,4,2,1,-2
6,74,37,2,1.0,2,7.0,1.0,0,7,4,7,5,3,2,1,-1
7,74,37,2,0.25,2,8.0,1.0,0,7,4,7,5,0,0,0,-1
8,74,37,2,0.25,2,9.0,1.0,0,7,4,7,5,0,0,0,-1
9,67,33,7,0.5,2,10.0,1.0,0,0,0,0,1,-7,-4,-1,-2
10,71,35,11,0.25,2,11.0,1.0,0,4,2,4,3,4,2,1,-1
11,71,35,11,0.25,2,12.0,1.0,0,4,2,4,3,0,0,0,-1
12,69,34,9,1.0,3,13.0,1.0,0,2,1,2,2,-2,-1,-1,-2
13,71,35,11,0.25,3,14.0,1.0,0,4,2,4,3,2,1,1,-1
14,72,36,0,0.25,3,15.0,1.0,0,5,3,5,4,1,1,1,0
15,71,35,11,0.5,3,16.0,1.0,0,4,2,4,3,-1,-1,-1,-1
16,71,35,11,0.25,3,17.0,1.0,0,4,2,4,3,0,0,0,-1
17,69,34,9,0.25,3,18.0,1.0,0,2,1,2,2,-2,-1,-1,-2
18,67,33,7,1.0,4,19.0,1.0,0,0,0,0,1,-2,-1,-1,-3
19,71,35,11,0.25,4,20.0,1.0,0,4,2,4,3,4,2,1,-2
20,67,33,7,0.25,4,21.0,1.0,0,0,0,0,1,-4,-2,-1,-3
21,62,30,2,0.5,4,22.0,2.0,0,-5,-3,7,5,-5,-3,-1,-4
22,62,30,2,0.25,4,24.0,1.0,0,-5,-3,7,5,0,0,0,-4
23,67,33,7,1.0,5,25.0,3.0,0,0,0,0,1,5,3,1,-3
24,69,34,9,0.5,5,28.0,2.0,0,2,1,2,2,2,1,1,-2
25,69,34,9,0.25,5,30.0,1.0,0,2,1,2,2,0,0,0,-2
26,71,35,11,1.0,6,31.0,2.0,0,4,2,4,3,2,1,1,-1
27,74,37,2,0.25,6,33.0,1.0,0,7,4,7,5,3,2,1,0
28,74,37,2,0.5,6,34.0,2.0,0,7,4,7,5,0,0,0,0
29,71,35,11,0.25,6,36.0,1.0,0,4,2,4,3,-3,-2,-1,-1
30,67,33,7,1.0,7,37.0,3.0,0,0,0,0,1,-4,-2,-1,-2
31,74,37,2,0.5,7,40.0,2.0,0,7,4,7,5,7,4,1,-1
32,72,36,0,0.25,7,42.0,1.0,0,5,3,5,4,-2,-1,-1,-2
33,71,35,11,1.0,8,43.0,3.0,0,4,2,4,3,-1,-1,-1,-3
34,71,35,11,0.5,8,46.0,2.0,0,4,2,4,3,0,0,0,-3
