,midi_note_num,diatonic_note_num,chromatic_pitch_class,beat_strength,bar_num,offset,duration,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,62,30,2,0.25,0,0.0,1.0,0,-5,-3,7,5,0,0,0,0
1,62,30,2,0.125,0,1.0,1.0,0,-5,-3,7,5,0,0,0,0
2,67,33,7,1.0,1,2.0,2.0,0,0,0,0,1,5,3,1,1
3,71,35,11,0.25,1,4.0,1.5,0,4,2,4,3,4,2,1,2
4,69,34,9,0.062,1,5.5,0.5,0,2,1,2,2,-2,-1,-1,1
5,67,33,7,0.5,1,6.0,2.0,0,0,0,0,1,-2,-1,-1,0
6,74,37,2,0.25,1,8.0,2.0,0,7,4,7,5,7,4,1,1
7,71,35,11,1.0,2,10.0,2.0,0,4,2,4,3,-3,-2,-1,0
8,69,34,9,0.25,2,12.0,2.0,0,2,1,2,2,-2,-1,-1,-1
9,67,33,7,0.5,2,14.0,2.0,0,0,0,0,1,-2,-1,-1,-2
10,67,33,7,0.25,2,16.0,1.0,0,0,0,0,1,0,0,0,-2
11,71,35,11,0.125,2,17.0,1.0,0,4,2,4,3,4,2,1,-1
12,74,37,2,1.0,3,18.0,2.0,0,7,4,7,5,3,2,1,0
13,74,37,2,0.25,3,20.0,1.0,0,7,4,7,5,0,0,0,0
14,76,38,4,0.125,3,21.0,1.0,0,9,5,9,6,2,1,1,1
15,74,37,2,0.5,3,22.0,2.0,0,7,4,7,5,-2,-1,-1,0
16,71,35,11,0.25,3,24.0,2.0,0,4,2,4,3,-3,-2,-1,-1
17,69,34,9,1.0,4,26.0,4.0,0,2,1,2,2,-2,-1,-1,-2
18,69,34,9,0.0,4,30.0,2.0,0,2,1,2,2,0,0,0,-2
19,69,34,9,0.25,4,32.0,1.0,0,2,1,2,2,0,0,0,-2
20,71,35,11,0.125,4,33.0,1.0,0,4,2,4,3,2,1,1,-1
21,72,36,0,1.0,5,34.0,2.0,0,5,3,5,4,1,1,1,0
22,74,37,2,0.25,5,36.0,1.0,0,7,4,7,5,2,1,1,1
23,74,37,2,0.125,5,37.0,1.0,0,7,4,7,5,0,0,0,1
24,76,38,4,0.5,5,38.0,1.0,0,9,5,9,6,2,1,1,2
25,76,38,4,0.125,5,39.0,1.0,0,9,5,9,6,0,0,0,2
26,76,38,4,0.25,5,40.0,1.0,0,9,5,9,6,0,0,0,2
27,76,38,4,0.125,5,41.0,1.0,0,9,5,9,6,0,0,0,2
28,74,37,2,1.0,6,42.0,2.0,0,7,4,7,5,-2,-1,-1,1
29,72,36,0,0.25,6,44.0,2.0,0,5,3,5,4,-2,-1,-1,0
30,71,35,11,0.5,6,46.0,2.0,0,4,2,4,3,-1,-1,-1,-1
31,69,34,9,0.25,6,48.0,1.0,0,2,1,2,2,-2,-1,-1,-2
32,71,35,11,0.125,6,49.0,1.0,0,4,2,4,3,2,1,1,-1
33,72,36,0,1.0,7,50.0,2.0,0,5,3,5,4,1,1,1,0
34,71,35,11,0.25,7,52.0,1.0,0,4,2,4,3,-1,-1,-1,-1
35,69,34,9,0.125,7,53.0,1.0,0,2,1,2,2,-2,-1,-1,-2
36,71,35,11,0.5,7,54.0,2.0,0,4,2,4,3,2,1,1,-1
37,69,34,9,0.25,7,56.0,2.0,0,2,1,2,2,-2,-1,-1,-2
38,67,33,7,1.0,8,58.0,6.0,0,0,0,0,1,-2,-1,-1,-3
