,midi_note_num,diatonic_note_num,chromatic_pitch_class,beat_strength,bar_num,offset,duration,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,62,30,2,0.5,0,0.0,2.0,0,-5,-3,7,5,0,0,0,0
1,72,36,0,1.0,1,2.0,3.0,0,5,3,5,4,10,6,1,1
2,74,37,2,0.25,1,5.0,1.0,0,7,4,7,5,2,1,1,2
3,72,36,0,0.5,1,6.0,2.0,0,5,3,5,4,-2,-1,-1,1
4,71,35,11,1.0,2,8.0,3.0,0,4,2,4,3,-1,-1,-1,0
5,69,34,9,0.25,2,11.0,1.0,0,2,1,2,2,-2,-1,-1,-1
6,67,33,7,0.5,2,12.0,1.0,0,0,0,0,1,-2,-1,-1,-2
7,69,34,9,0.25,2,13.0,1.0,0,2,1,2,2,2,1,1,-1
8,71,35,11,1.0,3,14.0,2.0,0,4,2,4,3,2,1,1,0
9,69,34,9,0.5,3,16.0,4.0,0,2,1,2,2,-2,-1,-1,-1
10,69,34,9,1.0,4,20.0,4.0,0,2,1,2,2,0,0,0,-1
11,62,30,2,0.5,4,24.0,2.0,0,-5,-3,7,5,-7,-4,-1,-2
12,72,36,0,1.0,5,26.0,3.0,0,5,3,5,4,10,6,1,-1
13,74,37,2,0.25,5,29.0,1.0,0,7,4,7,5,2,1,1,0
14,72,36,0,0.5,5,30.0,2.0,0,5,3,5,4,-2,-1,-1,-1
15,71,35,11,1.0,6,32.0,3.0,0,4,2,4,3,-1,-1,-1,-2
16,69,34,9,0.25,6,35.0,1.0,0,2,1,2,2,-2,-1,-1,-3
17,67,33,7,0.5,6,36.0,1.0,0,0,0,0,1,-2,-1,-1,-4
18,69,34,9,0.25,6,37.0,1.0,0,2,1,2,2,2,1,1,-3
19,71,35,11,1.0,7,38.0,2.0,0,4,2,4,3,2,1,1,-2
20,69,34,9,0.5,7,40.0,4.0,0,2,1,2,2,-2,-1,-1,-3
21,69,34,9,1.0,8,44.0,4.0,0,2,1,2,2,0,0,0,-3
22,71,35,11,0.5,8,48.0,1.0,0,4,2,4,3,2,1,1,-2
23,69,34,9,0.25,8,49.0,1.0,0,2,1,2,2,-2,-1,-1,-3
24,67,33,7,1.0,9,50.0,1.0,0,0,0,0,1,-2,-1,-1,-4
25,67,33,7,0.125,9,51.0,1.0,0,0,0,0,1,0,0,0,-4
26,67,33,7,0.25,9,52.0,1.0,0,0,0,0,1,0,0,0,-4
27,67,33,7,0.125,9,53.0,1.0,0,0,0,0,1,0,0,0,-4
28,69,34,9,0.5,9,54.0,2.0,0,2,1,2,2,2,1,1,-3
29,76,38,4,0.25,9,56.0,2.0,0,9,5,9,6,7,4,1,-2
30,74,37,2,1.0,10,58.0,4.0,0,7,4,7,5,-2,-1,-1,-3
31,67,33,7,0.5,10,62.0,1.0,0,0,0,0,1,-7,-4,-1,-4
32,66,32,6,0.25,10,63.0,1.0,0,-1,-1,11,7,-1,-1,-1,-5
33,64,31,4,1.0,11,64.0,1.0,0,-3,-2,9,6,-2,-1,-1,-6
34,72,36,0,0.125,11,65.0,1.0,0,5,3,5,4,8,5,1,-5
35,72,36,0,0.25,11,66.0,1.0,0,5,3,5,4,0,0,0,-5
36,72,36,0,0.125,11,67.0,1.0,0,5,3,5,4,0,0,0,-5
37,74,37,2,0.5,11,68.0,2.0,0,7,4,7,5,2,1,1,-4
38,72,36,0,0.25,11,70.0,2.0,0,5,3,5,4,-2,-1,-1,-5
39,71,35,11,1.0,12,72.0,6.0,0,4,2,4,3,-1,-1,-1,-6
