,midi_note_num,diatonic_note_num,chromatic_pitch_class,beat_strength,bar_num,offset,duration,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,71,35,11,0.25,0,0.0,1.0,0,4,2,4,3,0,0,0,0
1,69,34,9,0.125,0,1.0,1.0,0,2,1,2,2,-2,-1,-1,-1
2,67,33,7,1.0,1,2.0,2.0,0,0,0,0,1,-2,-1,-1,-2
3,71,35,11,0.25,1,4.0,1.0,0,4,2,4,3,4,2,1,-1
4,69,34,9,0.125,1,5.0,1.0,0,2,1,2,2,-2,-1,-1,-2
5,67,33,7,0.5,1,6.0,2.0,0,0,0,0,1,-2,-1,-1,-3
6,66,32,6,0.25,1,8.0,1.0,0,-1,-1,11,7,-1,-1,-1,-4
7,67,33,7,0.125,1,9.0,1.0,0,0,0,0,1,1,1,1,-3
8,69,34,9,1.0,2,10.0,2.0,0,2,1,2,2,2,1,1,-2
9,71,35,11,0.25,2,12.0,2.0,0,4,2,4,3,2,1,1,-1
10,69,34,9,0.5,2,14.0,2.0,0,2,1,2,2,-2,-1,-1,-2
11,67,33,7,0.25,2,16.0,1.0,0,0,0,0,1,-2,-1,-1,-3
12,69,34,9,0.125,2,17.0,1.0,0,2,1,2,2,2,1,1,-2
13,71,35,11,1.0,3,18.0,2.0,0,4,2,4,3,2,1,1,-1
14,74,37,2,0.25,3,20.0,1.0,0,7,4,7,5,3,2,1,0
15,74,37,2,0.125,3,21.0,1.0,0,7,4,7,5,0,0,0,0
16,72,36,0,0.5,3,22.0,2.0,0,5,3,5,4,-2,-1,-1,-1
17,71,35,11,0.25,3,24.0,1.5,0,4,2,4,3,-1,-1,-1,-2
18,71,35,11,0.062,3,25.5,0.5,0,4,2,4,3,0,0,0,-2
19,69,34,9,1.0,4,26.0,6.0,0,2,1,2,2,-2,-1,-1,-3
20,69,34,9,0.25,4,32.0,1.5,0,2,1,2,2,0,0,0,-3
21,71,35,11,0.062,4,33.5,0.5,0,4,2,4,3,2,1,1,-2
22,72,36,0,1.0,5,34.0,1.0,0,5,3,5,4,1,1,1,-1
23,76,38,4,0.125,5,35.0,1.0,0,9,5,9,6,4,2,1,0
24,76,38,4,0.25,5,36.0,1.5,0,9,5,9,6,0,0,0,0
25,76,38,4,0.062,5,37.5,0.5,0,9,5,9,6,0,0,0,0
26,74,37,2,0.5,5,38.0,1.0,0,7,4,7,5,-2,-1,-1,-1
27,72,36,0,0.125,5,39.0,1.0,0,5,3,5,4,-2,-1,-1,-2
28,71,35,11,0.25,5,40.0,1.0,0,4,2,4,3,-1,-1,-1,-3
29,69,34,9,0.125,5,41.0,1.0,0,2,1,2,2,-2,-1,-1,-4
30,67,33,7,1.0,6,42.0,2.0,0,0,0,0,1,-2,-1,-1,-5
31,71,35,11,0.25,6,44.0,2.0,0,4,2,4,3,4,2,1,-4
32,74,37,2,0.5,6,46.0,2.0,0,7,4,7,5,3,2,1,-3
33,67,33,7,0.25,6,48.0,1.5,0,0,0,0,1,-7,-4,-1,-4
34,67,33,7,0.062,6,49.5,0.5,0,0,0,0,1,0,0,0,-4
35,69,34,9,1.0,7,50.0,2.0,0,2,1,2,2,2,1,1,-3
36,74,37,2,0.25,7,52.0,1.0,0,7,4,7,5,5,3,1,-2
37,72,36,0,0.125,7,53.0,1.0,0,5,3,5,4,-2,-1,-1,-3
38,71,35,11,0.5,7,54.0,2.0,0,4,2,4,3,-1,-1,-1,-4
39,69,34,9,0.25,7,56.0,2.0,0,2,1,2,2,-2,-1,-1,-5
40,67,33,7,1.0,8,58.0,6.0,0,0,0,0,1,-2,-1,-1,-6
41,69,34,9,0.25,8,64.0,1.5,0,2,1,2,2,2,1,1,-5
42,71,35,11,0.062,8,65.5,0.5,0,4,2,4,3,2,1,1,-4
43,72,36,0,1.0,9,66.0,1.0,0,5,3,5,4,1,1,1,-3
44,76,38,4,0.125,9,67.0,1.0,0,9,5,9,6,4,2,1,-2
45,76,38,4,0.25,9,68.0,1.5,0,9,5,9,6,0,0,0,-2
46,76,38,4,0.062,9,69.5,0.5,0,9,5,9,6,0,0,0,-2
47,74,37,2,0.5,9,70.0,1.0,0,7,4,7,5,-2,-1,-1,-3
48,72,36,0,0.125,9,71.0,1.0,0,5,3,5,4,-2,-1,-1,-4
49,71,35,11,0.25,9,72.0,1.0,0,4,2,4,3,-1,-1,-1,-5
50,69,34,9,0.125,9,73.0,1.0,0,2,1,2,2,-2,-1,-1,-6
51,67,33,7,1.0,10,74.0,2.0,0,0,0,0,1,-2,-1,-1,-7
52,71,35,11,0.25,10,76.0,2.0,0,4,2,4,3,4,2,1,-6
53,74,37,2,0.5,10,78.0,2.0,0,7,4,7,5,3,2,1,-5
54,67,33,7,0.25,10,80.0,1.5,0,0,0,0,1,-7,-4,-1,-6
55,67,33,7,0.062,10,81.5,0.5,0,0,0,0,1,0,0,0,-6
56,69,34,9,1.0,11,82.0,2.0,0,2,1,2,2,2,1,1,-5
57,74,37,2,0.25,11,84.0,1.0,0,7,4,7,5,5,3,1,-4
58,72,36,0,0.125,11,85.0,1.0,0,5,3,5,4,-2,-1,-1,-5
59,71,35,11,0.5,11,86.0,2.0,0,4,2,4,3,-1,-1,-1,-6
60,69,34,9,0.25,11,88.0,2.0,0,2,1,2,2,-2,-1,-1,-7
61,67,33,7,1.0,12,90.0,6.0,0,0,0,0,1,-2,-1,-1,-8
