,midi_note_num,diatonic_note_num,chromatic_pitch_class,beat_strength,bar_num,offset,duration,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,67,33,7,1.0,1,0.0,4.0,0,0,0,0,1,0,0,0,0
1,71,35,11,0.5,1,4.0,2.0,0,4,2,4,3,4,2,1,1
2,76,38,4,0.25,1,6.0,2.0,0,9,5,9,6,5,3,1,2
3,74,37,2,0.5,1,8.0,2.0,0,7,4,7,5,-2,-1,-1,1
4,71,35,11,0.25,1,10.0,2.0,0,4,2,4,3,-3,-2,-1,0
5,69,34,9,1.0,2,12.0,2.0,0,2,1,2,2,-2,-1,-1,-1
6,66,32,6,0.25,2,14.0,2.0,0,-1,-1,11,7,-3,-2,-1,-2
7,62,30,2,0.5,2,16.0,4.0,0,-5,-3,7,5,-4,-2,-1,-3
8,67,33,7,1.0,3,20.0,2.0,0,0,0,0,1,5,3,1,-2
9,69,34,9,0.25,3,22.0,2.0,0,2,1,2,2,2,1,1,-1
10,71,35,11,0.5,3,24.0,2.0,0,4,2,4,3,2,1,1,0
11,76,38,4,0.25,3,26.0,2.0,0,9,5,9,6,5,3,1,1
12,74,37,2,0.5,3,28.0,2.0,0,7,4,7,5,-2,-1,-1,0
13,72,36,0,0.25,3,30.0,1.0,0,5,3,5,4,-2,-1,-1,-1
14,71,35,11,0.125,3,31.0,1.0,0,4,2,4,3,-1,-1,-1,-2
15,69,34,9,1.0,4,32.0,4.0,0,2,1,2,2,-2,-1,-1,-3
16,69,34,9,0.5,4,36.0,1.0,0,2,1,2,2,0,0,0,-3
17,69,34,9,0.125,4,37.0,1.0,0,2,1,2,2,0,0,0,-3
18,69,34,9,0.25,4,38.0,1.0,0,2,1,2,2,0,0,0,-3
19,71,35,11,0.125,4,39.0,1.0,0,4,2,4,3,2,1,1,-2
20,72,36,0,1.0,5,40.0,2.0,0,5,3,5,4,1,1,1,-1
21,74,37,2,0.25,5,42.0,2.0,0,7,4,7,5,2,1,1,0
22,76,38,4,0.5,5,44.0,2.0,0,9,5,9,6,2,1,1,1
23,74,37,2,0.25,5,46.0,2.0,0,7,4,7,5,-2,-1,-1,0
24,71,35,11,1.0,6,48.0,2.0,0,4,2,4,3,-3,-2,-1,-1
25,74,37,2,0.25,6,50.0,1.0,0,7,4,7,5,3,2,1,0
26,74,37,2,0.125,6,51.0,1.0,0,7,4,7,5,0,0,0,0
27,67,33,7,0.5,6,52.0,2.0,0,0,0,0,1,-7,-4,-1,-1
28,69,34,9,0.25,6,54.0,1.0,0,2,1,2,2,2,1,1,0
29,71,35,11,0.125,6,55.0,1.0,0,4,2,4,3,2,1,1,1
30,72,36,0,0.5,6,56.0,2.0,0,5,3,5,4,1,1,1,2
31,71,35,11,0.25,6,58.0,1.0,0,4,2,4,3,-1,-1,-1,1
32,67,33,7,0.125,6,59.0,1.0,0,0,0,0,1,-4,-2,-1,0
33,71,35,11,1.0,7,60.0,4.0,0,4,2,4,3,4,2,1,1
34,69,34,9,0.5,7,64.0,4.0,0,2,1,2,2,-2,-1,-1,0
35,67,33,7,1.0,8,68.0,8.0,0,0,0,0,1,-2,-1,-1,-1
