,midi_note_num,diatonic_note_num,chromatic_pitch_class,beat_strength,bar_num,offset,duration,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,62,30,2,0.25,0,0.0,1.5,0,-5,-3,7,5,0,0,0,0
1,62,30,2,0.062,0,1.5,0.5,0,-5,-3,7,5,0,0,0,0
2,67,33,7,1.0,1,2.0,2.0,0,0,0,0,1,5,3,1,1
3,67,33,7,0.25,1,4.0,1.5,0,0,0,0,1,0,0,0,1
4,67,33,7,0.062,1,5.5,0.5,0,0,0,0,1,0,0,0,1
5,69,34,9,0.5,1,6.0,2.0,0,2,1,2,2,2,1,1,2
6,69,34,9,0.25,1,8.0,1.5,0,2,1,2,2,0,0,0,2
7,72,36,0,0.062,1,9.5,0.5,0,5,3,5,4,3,2,1,3
8,71,35,11,1.0,2,10.0,2.0,0,4,2,4,3,-1,-1,-1,2
9,69,34,9,0.25,2,12.0,2.0,0,2,1,2,2,-2,-1,-1,1
10,67,33,7,0.5,2,14.0,2.0,0,0,0,0,1,-2,-1,-1,0
11,67,33,7,0.25,2,16.0,1.5,0,0,0,0,1,0,0,0,0
12,66,32,6,0.062,2,17.5,0.5,0,-1,-1,11,7,-1,-1,-1,-1
13,64,31,4,1.0,3,18.0,2.0,0,-3,-2,9,6,-2,-1,-1,-2
14,72,36,0,0.25,3,20.0,2.0,0,5,3,5,4,8,5,1,-1
15,71,35,11,0.5,3,22.0,2.0,0,4,2,4,3,-1,-1,-1,-2
16,69,34,9,0.25,3,24.0,2.0,0,2,1,2,2,-2,-1,-1,-3
17,67,33,7,1.0,4,26.0,6.0,0,0,0,0,1,-2,-1,-1,-4
18,69,34,9,0.25,4,32.0,1.5,0,2,1,2,2,2,1,1,-3
19,71,35,11,0.062,4,33.5,0.5,0,4,2,4,3,2,1,1,-2
20,72,36,0,1.0,5,34.0,2.0,0,5,3,5,4,1,1,1,-1
21,74,37,2,0.25,5,36.0,1.0,0,7,4,7,5,2,1,1,0
22,74,37,2,0.125,5,37.0,1.0,0,7,4,7,5,0,0,0,0
23,76,38,4,0.5,5,38.0,1.0,0,9,5,9,6,2,1,1,1
24,74,37,2,0.125,5,39.0,1.0,0,7,4,7,5,-2,-1,-1,0
25,72,36,0,0.25,5,40.0,1.0,0,5,3,5,4,-2,-1,-1,-1
26,66,32,6,0.125,5,41.0,1.0,0,-1,-1,11,7,-6,-4,-1,-2
27,67,33,7,1.0,6,42.0,2.0,0,0,0,0,1,1,1,1,-1
28,71,35,11,0.25,6,44.0,2.0,0,4,2,4,3,4,2,1,0
29,74,37,2,0.5,6,46.0,2.0,0,7,4,7,5,3,2,1,1
30,67,33,7,0.25,6,48.0,2.0,0,0,0,0,1,-7,-4,-1,0
31,72,36,0,1.0,7,50.0,2.0,0,5,3,5,4,5,3,1,1
32,69,34,9,0.25,7,52.0,1.0,0,2,1,2,2,-3,-2,-1,0
33,67,33,7,0.125,7,53.0,1.0,0,0,0,0,1,-2,-1,-1,-1
34,66,32,6,0.5,7,54.0,1.0,0,-1,-1,11,7,-1,-1,-1,-2
35,62,30,2,0.125,7,55.0,1.0,0,-5,-3,7,5,-4,-2,-1,-3
36,64,31,4,0.25,7,56.0,1.0,0,-3,-2,9,6,2,1,1,-2
37,66,32,6,0.125,7,57.0,1.0,0,-1,-1,11,7,2,1,1,-1
38,67,33,7,1.0,8,58.0,6.0,0,0,0,0,1,1,1,1,0
39,69,34,9,0.25,8,64.0,1.5,0,2,1,2,2,2,1,1,1
40,71,35,11,0.062,8,65.5,0.5,0,4,2,4,3,2,1,1,2
41,72,36,0,1.0,9,66.0,2.0,0,5,3,5,4,1,1,1,3
42,74,37,2,0.25,9,68.0,1.0,0,7,4,7,5,2,1,1,4
43,74,37,2,0.125,9,69.0,1.0,0,7,4,7,5,0,0,0,4
44,76,38,4,0.5,9,70.0,1.0,0,9,5,9,6,2,1,1,5
45,74,37,2,0.125,9,71.0,1.0,0,7,4,7,5,-2,-1,-1,4
46,72,36,0,0.25,9,72.0,1.0,0,5,3,5,4,-2,-1,-1,3
47,66,32,6,0.125,9,73.0,1.0,0,-1,-1,11,7,-6,-4,-1,2
48,67,33,7,1.0,10,74.0,2.0,0,0,0,0,1,1,1,1,3
49,71,35,11,0.25,10,76.0,2.0,0,4,2,4,3,4,2,1,4
50,74,37,2,0.5,10,78.0,2.0,0,7,4,7,5,3,2,1,5
51,67,33,7,0.25,10,80.0,2.0,0,0,0,0,1,-7,-4,-1,4
52,72,36,0,1.0,11,82.0,2.0,0,5,3,5,4,5,3,1,5
53,69,34,9,0.25,11,84.0,1.0,0,2,1,2,2,-3,-2,-1,4
54,67,33,7,0.125,11,85.0,1.0,0,0,0,0,1,-2,-1,-1,3
55,66,32,6,0.5,11,86.0,1.0,0,-1,-1,11,7,-1,-1,-1,2
56,62,30,2,0.125,11,87.0,1.0,0,-5,-3,7,5,-4,-2,-1,1
57,64,31,4,0.25,11,88.0,1.0,0,-3,-2,9,6,2,1,1,2
58,66,32,6,0.125,11,89.0,1.0,0,-1,-1,11,7,2,1,1,3
59,67,33,7,1.0,12,90.0,6.0,0,0,0,0,1,1,1,1,4
