,midi_note_num,diatonic_note_num,chromatic_pitch_class,beat_strength,bar_num,offset,duration,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,74,37,2,0.25,0,0.0,1.0,0,7,4,7,5,0,0,0,0
1,74,37,2,1.0,1,1.0,1.0,0,7,4,7,5,0,0,0,0
2,76,38,4,0.25,1,2.0,1.0,0,9,5,9,6,2,1,1,1
3,74,37,2,0.25,1,3.0,1.0,0,7,4,7,5,-2,-1,-1,0
4,69,34,9,0.5,1,4.0,2.0,0,2,1,2,2,-5,-3,-1,-1
5,74,37,2,0.25,1,6.0,1.0,0,7,4,7,5,5,3,1,0
6,74,37,2,1.0,2,7.0,1.0,0,7,4,7,5,0,0,0,0
7,76,38,4,0.25,2,8.0,1.0,0,9,5,9,6,2,1,1,1
8,74,37,2,0.25,2,9.0,1.0,0,7,4,7,5,-2,-1,-1,0
9,71,35,11,0.5,2,10.0,2.0,0,4,2,4,3,-3,-2,-1,-1
10,69,34,9,0.25,2,12.0,0.5,0,2,1,2,2,-2,-1,-1,-2
11,69,34,9,0.125,2,12.5,0.5,0,2,1,2,2,0,0,0,-2
12,72,36,0,1.0,3,13.0,2.0,0,5,3,5,4,3,2,1,-1
13,72,36,0,0.25,3,15.0,1.0,0,5,3,5,4,0,0,0,-1
14,72,36,0,0.5,3,16.0,2.0,0,5,3,5,4,0,0,0,-1
15,76,38,4,0.25,3,18.0,1.0,0,9,5,9,6,4,2,1,0
16,76,38,4,1.0,4,19.0,1.0,0,9,5,9,6,0,0,0,0
17,74,37,2,0.25,4,20.0,1.0,0,7,4,7,5,-2,-1,-1,-1
18,73,36,1,0.25,4,21.0,1.0,0,6,3,6,4,-1,-1,-1,-2
19,74,37,2,0.5,4,22.0,2.0,0,7,4,7,5,1,1,1,-1
20,71,35,11,0.25,4,24.0,1.0,0,4,2,4,3,-3,-2,-1,-2
21,71,35,11,1.0,5,25.0,2.0,0,4,2,4,3,0,0,0,-2
22,69,34,9,0.25,5,27.0,1.0,0,2,1,2,2,-2,-1,-1,-3
23,71,35,11,0.5,5,28.0,1.0,0,4,2,4,3,2,1,1,-2
24,71,35,11,0.25,5,29.0,1.0,0,4,2,4,3,0,0,0,-2
25,72,36,0,0.25,5,30.0,1.0,0,5,3,5,4,1,1,1,-1
26,74,37,2,1.0,6,31.0,3.0,0,7,4,7,5,2,1,1,0
27,71,35,11,0.5,6,34.0,2.0,0,4,2,4,3,-3,-2,-1,-1
28,67,33,7,0.25,6,36.0,0.5,0,0,0,0,1,-4,-2,-1,-2
29,67,33,7,0.125,6,36.5,0.5,0,0,0,0,1,0,0,0,-2
30,76,38,4,1.0,7,37.0,1.0,0,9,5,9,6,9,5,1,-1
31,76,38,4,0.25,7,38.0,1.0,0,9,5,9,6,0,0,0,-1
32,76,38,4,0.25,7,39.0,1.0,0,9,5,9,6,0,0,0,-1
33,74,37,2,0.5,7,40.0,1.0,0,7,4,7,5,-2,-1,-1,-2
34,76,38,4,0.25,7,41.0,1.0,0,9,5,9,6,2,1,1,-1
35,74,37,2,0.25,7,42.0,1.0,0,7,4,7,5,-2,-1,-1,-2
36,69,34,9,1.0,8,43.0,3.0,0,2,1,2,2,-5,-3,-1,-3
37,69,34,9,0.5,8,46.0,2.0,0,2,1,2,2,0,0,0,-3
38,74,37,2,0.25,8,48.0,0.5,0,7,4,7,5,5,3,1,-2
39,74,37,2,0.125,8,48.5,0.5,0,7,4,7,5,0,0,0,-2
40,74,37,2,1.0,9,49.0,1.0,0,7,4,7,5,0,0,0,-2
41,76,38,4,0.25,9,50.0,1.0,0,9,5,9,6,2,1,1,-1
42,74,37,2,0.25,9,51.0,1.0,0,7,4,7,5,-2,-1,-1,-2
43,71,35,11,0.5,9,52.0,1.0,0,4,2,4,3,-3,-2,-1,-3
44,69,34,9,0.25,9,53.0,1.0,0,2,1,2,2,-2,-1,-1,-4
45,71,35,11,0.25,9,54.0,1.0,0,4,2,4,3,2,1,1,-3
46,72,36,0,1.0,10,55.0,3.0,0,5,3,5,4,1,1,1,-2
47,69,34,9,0.5,10,58.0,2.0,0,2,1,2,2,-3,-2,-1,-3
48,69,34,9,0.25,10,60.0,1.0,0,2,1,2,2,0,0,0,-3
49,71,35,11,1.0,11,61.0,1.0,0,4,2,4,3,2,1,1,-2
