,midi_note_num,diatonic_note_num,chromatic_pitch_class,beat_strength,bar_num,offset,duration,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,67,33,7,0.5,0,0.0,1.0,0,0,0,0,1,0,0,0,0
1,69,34,9,0.25,0,1.0,1.0,0,2,1,2,2,2,1,1,1
2,71,35,11,1.0,1,2.0,2.0,0,4,2,4,3,2,1,1,2
3,69,34,9,0.5,1,4.0,2.0,0,2,1,2,2,-2,-1,-1,1
4,71,35,11,0.5,1,6.0,1.5,0,4,2,4,3,2,1,1,2
5,72,36,0,0.125,1,7.5,0.5,0,5,3,5,4,1,1,1,3
6,74,37,2,1.0,2,8.0,2.0,0,7,4,7,5,2,1,1,4
7,79,40,7,0.5,2,10.0,2.0,0,12,7,0,1,5,3,1,5
8,74,37,2,0.5,2,12.0,2.0,0,7,4,7,5,-5,-3,-1,4
9,74,37,2,1.0,3,14.0,2.0,0,7,4,7,5,0,0,0,4
10,72,36,0,0.5,3,16.0,2.0,0,5,3,5,4,-2,-1,-1,3
11,71,35,11,0.5,3,18.0,2.0,0,4,2,4,3,-1,-1,-1,2
12,71,35,11,1.0,4,20.0,2.0,0,4,2,4,3,0,0,0,2
13,69,34,9,0.5,4,22.0,2.0,0,2,1,2,2,-2,-1,-1,1
14,67,33,7,0.5,4,24.0,1.0,0,0,0,0,1,-2,-1,-1,0
15,69,34,9,0.25,4,25.0,1.0,0,2,1,2,2,2,1,1,1
16,71,35,11,1.0,5,26.0,2.0,0,4,2,4,3,2,1,1,2
17,69,34,9,0.5,5,28.0,2.0,0,2,1,2,2,-2,-1,-1,1
18,71,35,11,0.5,5,30.0,1.5,0,4,2,4,3,2,1,1,2
19,72,36,0,0.125,5,31.5,0.5,0,5,3,5,4,1,1,1,3
20,74,37,2,1.0,6,32.0,2.0,0,7,4,7,5,2,1,1,4
21,79,40,7,0.5,6,34.0,2.0,0,12,7,0,1,5,3,1,5
22,74,37,2,0.5,6,36.0,1.5,0,7,4,7,5,-5,-3,-1,4
23,76,38,4,0.125,6,37.5,0.5,0,9,5,9,6,2,1,1,5
24,74,37,2,1.0,7,38.0,2.0,0,7,4,7,5,-2,-1,-1,4
25,72,36,0,0.5,7,40.0,2.0,0,5,3,5,4,-2,-1,-1,3
26,71,35,11,0.5,7,42.0,2.0,0,4,2,4,3,-1,-1,-1,2
27,71,35,11,1.0,8,44.0,2.0,0,4,2,4,3,0,0,0,2
28,69,34,9,0.5,8,46.0,2.0,0,2,1,2,2,-2,-1,-1,1
29,74,37,2,0.5,8,48.0,2.0,0,7,4,7,5,5,3,1,2
30,76,38,4,1.0,9,50.0,2.0,0,9,5,9,6,2,1,1,3
31,76,38,4,0.25,9,52.0,4.0,0,9,5,9,6,0,0,0,3
32,74,37,2,0.25,9,56.0,2.0,0,7,4,7,5,-2,-1,-1,2
33,76,38,4,1.0,10,58.0,2.0,0,9,5,9,6,2,1,1,3
34,76,38,4,0.25,10,60.0,4.0,0,9,5,9,6,0,0,0,3
35,74,37,2,0.25,10,64.0,2.0,0,7,4,7,5,-2,-1,-1,2
36,76,38,4,1.0,11,66.0,2.0,0,9,5,9,6,2,1,1,3
37,78,39,6,0.5,11,68.0,2.0,0,11,6,11,7,2,1,1,4
38,81,41,9,0.5,11,70.0,2.0,0,14,8,2,2,3,2,1,5
39,79,40,7,1.0,12,72.0,4.0,0,12,7,0,1,-2,-1,-1,4
40,74,37,2,0.5,12,76.0,2.0,0,7,4,7,5,-5,-3,-1,3
41,79,40,7,1.0,13,78.0,2.0,0,12,7,0,1,5,3,1,4
42,78,39,6,0.5,13,80.0,2.0,0,11,6,11,7,-1,-1,-1,3
43,76,38,4,0.5,13,82.0,2.0,0,9,5,9,6,-2,-1,-1,2
44,74,37,2,1.0,14,84.0,2.0,0,7,4,7,5,-2,-1,-1,1
45,71,35,11,0.5,14,86.0,2.0,0,4,2,4,3,-3,-2,-1,0
46,74,37,2,0.5,14,88.0,1.5,0,7,4,7,5,3,2,1,1
47,76,38,4,0.125,14,89.5,0.5,0,9,5,9,6,2,1,1,2
48,74,37,2,1.0,15,90.0,2.0,0,7,4,7,5,-2,-1,-1,1
49,72,36,0,0.5,15,92.0,2.0,0,5,3,5,4,-2,-1,-1,0
50,69,34,9,0.5,15,94.0,2.0,0,2,1,2,2,-3,-2,-1,-1
51,67,33,7,1.0,16,96.0,4.0,0,0,0,0,1,-2,-1,-1,-2
