,midi_note_num,diatonic_note_num,chromatic_pitch_class,beat_strength,bar_num,offset,duration,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,67,33,7,0.5,0,0.0,2.0,0,0,0,0,1,0,0,0,0
1,67,33,7,1.0,1,2.0,2.0,0,0,0,0,1,0,0,0,0
2,71,35,11,0.5,1,4.0,2.0,0,4,2,4,3,4,2,1,1
3,74,37,2,0.5,1,6.0,2.0,0,7,4,7,5,3,2,1,2
4,79,40,7,1.0,2,8.0,4.0,0,12,7,0,1,5,3,1,3
5,74,37,2,0.5,2,12.0,2.0,0,7,4,7,5,-5,-3,-1,2
6,74,37,2,1.0,3,14.0,2.0,0,7,4,7,5,0,0,0,2
7,72,36,0,0.5,3,16.0,2.0,0,5,3,5,4,-2,-1,-1,1
8,69,34,9,0.5,3,18.0,2.0,0,2,1,2,2,-3,-2,-1,0
9,71,35,11,1.0,4,20.0,2.0,0,4,2,4,3,2,1,1,1
10,71,35,11,0.25,4,22.0,2.0,0,4,2,4,3,0,0,0,1
11,71,35,11,0.0,4,24.0,2.0,0,4,2,4,3,0,0,0,1
12,67,33,7,0.25,4,26.0,2.0,0,0,0,0,1,-4,-2,-1,0
13,67,33,7,1.0,5,28.0,2.0,0,0,0,0,1,0,0,0,0
14,71,35,11,0.5,5,30.0,2.0,0,4,2,4,3,4,2,1,1
15,74,37,2,0.5,5,32.0,2.0,0,7,4,7,5,3,2,1,2
16,79,40,7,1.0,6,34.0,4.0,0,12,7,0,1,5,3,1,3
17,74,37,2,0.5,6,38.0,1.0,0,7,4,7,5,-5,-3,-1,2
18,74,37,2,0.25,6,39.0,1.0,0,7,4,7,5,0,0,0,2
19,74,37,2,1.0,7,40.0,2.0,0,7,4,7,5,0,0,0,2
20,72,36,0,0.5,7,42.0,2.0,0,5,3,5,4,-2,-1,-1,1
21,69,34,9,0.5,7,44.0,2.0,0,2,1,2,2,-3,-2,-1,0
22,71,35,11,1.0,8,46.0,2.0,0,4,2,4,3,2,1,1,1
23,71,35,11,0.25,8,48.0,2.0,0,4,2,4,3,0,0,0,1
24,71,35,11,0.0,8,50.0,2.0,0,4,2,4,3,0,0,0,1
25,74,37,2,0.25,8,52.0,2.0,0,7,4,7,5,3,2,1,2
26,76,38,4,1.0,9,54.0,2.0,0,9,5,9,6,2,1,1,3
27,76,38,4,0.25,9,56.0,4.0,0,9,5,9,6,0,0,0,3
28,74,37,2,0.25,9,60.0,2.0,0,7,4,7,5,-2,-1,-1,2
29,76,38,4,1.0,10,62.0,2.0,0,9,5,9,6,2,1,1,3
30,76,38,4,0.25,10,64.0,4.0,0,9,5,9,6,0,0,0,3
31,74,37,2,0.25,10,68.0,2.0,0,7,4,7,5,-2,-1,-1,2
32,76,38,4,1.0,11,70.0,2.0,0,9,5,9,6,2,1,1,3
33,78,39,6,0.5,11,72.0,2.0,0,11,6,11,7,2,1,1,4
34,81,41,9,0.5,11,74.0,2.0,0,14,8,2,2,3,2,1,5
35,79,40,7,1.0,12,76.0,4.0,0,12,7,0,1,-2,-1,-1,4
36,79,40,7,0.5,12,80.0,2.0,0,12,7,0,1,0,0,0,4
37,79,40,7,1.0,13,82.0,2.0,0,12,7,0,1,0,0,0,4
38,78,39,6,0.5,13,84.0,2.0,0,11,6,11,7,-1,-1,-1,3
39,76,38,4,0.5,13,86.0,2.0,0,9,5,9,6,-2,-1,-1,2
40,74,37,2,1.0,14,88.0,2.0,0,7,4,7,5,-2,-1,-1,1
41,79,40,7,0.5,14,90.0,2.0,0,12,7,0,1,5,3,1,2
42,71,35,11,0.5,14,92.0,2.0,0,4,2,4,3,-8,-5,-1,1
43,74,37,2,1.0,15,94.0,2.0,0,7,4,7,5,3,2,1,2
44,72,36,0,0.5,15,96.0,2.0,0,5,3,5,4,-2,-1,-1,1
45,69,34,9,0.5,15,98.0,2.0,0,2,1,2,2,-3,-2,-1,0
46,67,33,7,1.0,16,100.0,4.0,0,0,0,0,1,-2,-1,-1,-1
