,midi_note_num,diatonic_note_num,chromatic_pitch_class,beat_strength,bar_num,offset,duration,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,67,33,7,1.0,1,0.0,4.0,0,0,0,0,1,0,0,0,0
1,69,34,9,0.25,1,4.0,2.0,0,2,1,2,2,2,1,1,1
2,76,38,4,0.5,1,6.0,2.0,0,9,5,9,6,7,4,1,2
3,74,37,2,0.25,1,8.0,2.0,0,7,4,7,5,-2,-1,-1,1
4,72,36,0,0.25,1,10.0,1.0,0,5,3,5,4,-2,-1,-1,0
5,71,35,11,0.125,1,11.0,1.0,0,4,2,4,3,-1,-1,-1,-1
6,69,34,9,1.0,2,12.0,4.0,0,2,1,2,2,-2,-1,-1,-2
7,62,30,2,0.5,2,16.0,4.0,0,-5,-3,7,5,-7,-4,-1,-3
8,67,33,7,1.0,3,20.0,4.0,0,0,0,0,1,5,3,1,-2
9,69,34,9,0.25,3,24.0,2.0,0,2,1,2,2,2,1,1,-1
10,76,38,4,0.5,3,26.0,2.0,0,9,5,9,6,7,4,1,0
11,74,37,2,0.25,3,28.0,2.0,0,7,4,7,5,-2,-1,-1,-1
12,72,36,0,0.25,3,30.0,1.0,0,5,3,5,4,-2,-1,-1,-2
13,71,35,11,0.125,3,31.0,1.0,0,4,2,4,3,-1,-1,-1,-3
14,69,34,9,1.0,4,32.0,6.0,0,2,1,2,2,-2,-1,-1,-4
15,69,34,9,0.25,4,38.0,1.5,0,2,1,2,2,0,0,0,-4
16,71,35,11,0.062,4,39.5,0.5,0,4,2,4,3,2,1,1,-3
17,72,36,0,1.0,5,40.0,2.0,0,5,3,5,4,1,1,1,-2
18,74,37,2,0.25,5,42.0,2.0,0,7,4,7,5,2,1,1,-1
19,76,38,4,0.5,5,44.0,2.0,0,9,5,9,6,2,1,1,0
20,76,38,4,0.25,5,46.0,2.0,0,9,5,9,6,0,0,0,0
21,74,37,2,1.0,6,48.0,2.0,0,7,4,7,5,-2,-1,-1,-1
22,71,35,11,0.25,6,50.0,2.0,0,4,2,4,3,-3,-2,-1,-2
23,67,33,7,0.25,6,52.0,2.0,0,0,0,0,1,-4,-2,-1,-3
24,69,34,9,0.5,6,54.0,1.0,0,2,1,2,2,2,1,1,-2
25,71,35,11,0.125,6,55.0,1.0,0,4,2,4,3,2,1,1,-1
26,72,36,0,0.25,6,56.0,2.0,0,5,3,5,4,1,1,1,0
27,74,37,2,0.25,6,58.0,1.0,0,7,4,7,5,2,1,1,1
28,72,36,0,0.125,6,59.0,1.0,0,5,3,5,4,-2,-1,-1,0
29,71,35,11,1.0,7,60.0,4.0,0,4,2,4,3,-1,-1,-1,-1
30,69,34,9,0.5,7,64.0,4.0,0,2,1,2,2,-2,-1,-1,-2
31,67,33,7,1.0,8,68.0,6.0,0,0,0,0,1,-2,-1,-1,-3
32,69,34,9,0.25,8,74.0,1.5,0,2,1,2,2,2,1,1,-2
33,71,35,11,0.062,8,75.5,0.5,0,4,2,4,3,2,1,1,-1
34,72,36,0,1.0,9,76.0,2.0,0,5,3,5,4,1,1,1,0
35,74,37,2,0.25,9,78.0,2.0,0,7,4,7,5,2,1,1,1
36,76,38,4,0.5,9,80.0,2.0,0,9,5,9,6,2,1,1,2
37,76,38,4,0.25,9,82.0,2.0,0,9,5,9,6,0,0,0,2
38,74,37,2,1.0,10,84.0,2.0,0,7,4,7,5,-2,-1,-1,1
39,71,35,11,0.25,10,86.0,2.0,0,4,2,4,3,-3,-2,-1,0
40,67,33,7,0.25,10,88.0,2.0,0,0,0,0,1,-4,-2,-1,-1
41,69,34,9,0.5,10,90.0,1.0,0,2,1,2,2,2,1,1,0
42,71,35,11,0.125,10,91.0,1.0,0,4,2,4,3,2,1,1,1
43,72,36,0,0.25,10,92.0,2.0,0,5,3,5,4,1,1,1,2
44,74,37,2,0.25,10,94.0,1.0,0,7,4,7,5,2,1,1,3
45,72,36,0,0.125,10,95.0,1.0,0,5,3,5,4,-2,-1,-1,2
46,71,35,11,1.0,11,96.0,4.0,0,4,2,4,3,-1,-1,-1,1
47,69,34,9,0.5,11,100.0,4.0,0,2,1,2,2,-2,-1,-1,0
48,67,33,7,1.0,12,104.0,6.0,0,0,0,0,1,-2,-1,-1,-1
49,67,33,7,0.0,12,110.0,2.0,0,0,0,0,1,0,0,0,-1
