,midi_note_num,diatonic_note_num,chromatic_pitch_class,beat_strength,bar_num,offset,duration,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,62,30,2,0.125,0,0.0,1.0,0,-5,-3,7,5,0,0,0,0
1,67,33,7,1.0,1,1.0,2.0,0,0,0,0,1,5,3,1,1
2,66,32,6,0.25,1,3.0,1.0,0,-1,-1,11,7,-1,-1,-1,0
3,67,33,7,0.125,1,4.0,1.0,0,0,0,0,1,1,1,1,1
4,69,34,9,0.5,1,5.0,2.0,0,2,1,2,2,2,1,1,2
5,71,35,11,0.25,1,7.0,1.0,0,4,2,4,3,2,1,1,3
6,69,34,9,0.125,1,8.0,1.0,0,2,1,2,2,-2,-1,-1,2
7,67,33,7,1.0,2,9.0,2.0,0,0,0,0,1,-2,-1,-1,1
8,62,30,2,0.25,2,11.0,2.0,0,-5,-3,7,5,-5,-3,-1,0
9,62,30,2,0.0,2,13.0,2.0,0,-5,-3,7,5,0,0,0,0
10,62,30,2,0.0,2,15.0,1.0,0,-5,-3,7,5,0,0,0,0
11,62,30,2,0.125,2,16.0,1.0,0,-5,-3,7,5,0,0,0,0
12,67,33,7,1.0,3,17.0,2.0,0,0,0,0,1,5,3,1,1
13,66,32,6,0.25,3,19.0,1.0,0,-1,-1,11,7,-1,-1,-1,0
14,67,33,7,0.125,3,20.0,1.0,0,0,0,0,1,1,1,1,1
15,69,34,9,0.5,3,21.0,1.0,0,2,1,2,2,2,1,1,2
16,69,34,9,0.125,3,22.0,1.0,0,2,1,2,2,0,0,0,2
17,71,35,11,0.25,3,23.0,1.0,0,4,2,4,3,2,1,1,3
18,69,34,9,0.125,3,24.0,1.0,0,2,1,2,2,-2,-1,-1,2
19,67,33,7,1.0,4,25.0,2.0,0,0,0,0,1,-2,-1,-1,1
20,62,30,2,0.25,4,27.0,2.0,0,-5,-3,7,5,-5,-3,-1,0
21,62,30,2,0.0,4,29.0,2.0,0,-5,-3,7,5,0,0,0,0
22,62,30,2,0.0,4,31.0,1.0,0,-5,-3,7,5,0,0,0,0
23,71,35,11,0.125,4,32.0,0.5,0,4,2,4,3,9,5,1,1
24,71,35,11,0.062,4,32.5,0.5,0,4,2,4,3,0,0,0,1
25,71,35,11,1.0,5,33.0,1.0,0,4,2,4,3,0,0,0,1
26,71,35,11,0.125,5,34.0,1.0,0,4,2,4,3,0,0,0,1
27,71,35,11,0.25,5,35.0,1.0,0,4,2,4,3,0,0,0,1
28,71,35,11,0.125,5,36.0,1.0,0,4,2,4,3,0,0,0,1
29,71,35,11,0.5,5,37.0,1.0,0,4,2,4,3,0,0,0,1
30,69,34,9,0.125,5,38.0,1.0,0,2,1,2,2,-2,-1,-1,0
31,67,33,7,0.25,5,39.0,1.0,0,0,0,0,1,-2,-1,-1,-1
32,71,35,11,0.125,5,40.0,1.0,0,4,2,4,3,4,2,1,0
33,74,37,2,1.0,6,41.0,1.0,0,7,4,7,5,3,2,1,1
34,74,37,2,0.125,6,42.0,1.0,0,7,4,7,5,0,0,0,1
35,72,36,0,0.25,6,43.0,1.0,0,5,3,5,4,-2,-1,-1,0
36,71,35,11,0.125,6,44.0,1.0,0,4,2,4,3,-1,-1,-1,-1
37,69,34,9,0.5,6,45.0,2.0,0,2,1,2,2,-2,-1,-1,-2
38,69,34,9,0.0,6,47.0,1.0,0,2,1,2,2,0,0,0,-2
39,69,34,9,0.125,6,48.0,1.0,0,2,1,2,2,0,0,0,-2
40,69,34,9,1.0,7,49.0,1.0,0,2,1,2,2,0,0,0,-2
41,69,34,9,0.125,7,50.0,1.0,0,2,1,2,2,0,0,0,-2
42,69,34,9,0.25,7,51.0,1.0,0,2,1,2,2,0,0,0,-2
43,72,36,0,0.125,7,52.0,1.0,0,5,3,5,4,3,2,1,-1
44,71,35,11,0.5,7,53.0,1.0,0,4,2,4,3,-1,-1,-1,-2
45,69,34,9,0.125,7,54.0,1.0,0,2,1,2,2,-2,-1,-1,-3
46,67,33,7,0.25,7,55.0,1.0,0,0,0,0,1,-2,-1,-1,-4
47,69,34,9,0.125,7,56.0,1.0,0,2,1,2,2,2,1,1,-3
48,71,35,11,1.0,8,57.0,1.0,0,4,2,4,3,2,1,1,-2
49,71,35,11,0.125,8,58.0,1.0,0,4,2,4,3,0,0,0,-2
50,69,34,9,0.25,8,59.0,1.0,0,2,1,2,2,-2,-1,-1,-3
51,62,30,2,0.125,8,60.0,1.0,0,-5,-3,7,5,-7,-4,-1,-4
52,67,33,7,0.5,8,61.0,2.0,0,0,0,0,1,5,3,1,-3
53,67,33,7,0.0,8,63.0,1.0,0,0,0,0,1,0,0,0,-3
