,midi_note_num,diatonic_note_num,chromatic_pitch_class,beat_strength,bar_num,offset,duration,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,62,30,2,0.25,0,0.0,1.0,0,-5,-3,7,5,0,0,0,0
1,67,33,7,0.5,0,1.0,1.5,0,0,0,0,1,5,3,1,1
2,67,33,7,0.125,0,2.5,0.5,0,0,0,0,1,0,0,0,1
3,69,34,9,0.25,0,3.0,1.0,0,2,1,2,2,2,1,1,2
4,71,35,11,1.0,1,4.0,3.0,0,4,2,4,3,2,1,1,3
5,67,33,7,0.5,1,7.0,3.0,0,0,0,0,1,-4,-2,-1,2
6,74,37,2,0.5,1,10.0,1.0,0,7,4,7,5,7,4,1,3
7,76,38,4,0.25,1,11.0,1.0,0,9,5,9,6,2,1,1,4
8,74,37,2,0.25,1,12.0,1.0,0,7,4,7,5,-2,-1,-1,3
9,74,37,2,1.0,2,13.0,3.0,0,7,4,7,5,0,0,0,3
10,74,37,2,0.5,2,16.0,1.0,0,7,4,7,5,0,0,0,3
11,76,38,4,0.25,2,17.0,1.0,0,9,5,9,6,2,1,1,4
12,78,39,6,0.25,2,18.0,1.0,0,11,6,11,7,2,1,1,5
13,79,40,7,0.5,2,19.0,1.0,0,12,7,0,1,1,1,1,6
14,78,39,6,0.25,2,20.0,1.0,0,11,6,11,7,-1,-1,-1,5
15,76,38,4,0.25,2,21.0,1.0,0,9,5,9,6,-2,-1,-1,4
16,76,38,4,1.0,3,22.0,3.0,0,9,5,9,6,0,0,0,4
17,74,37,2,0.5,3,25.0,3.0,0,7,4,7,5,-2,-1,-1,3
18,74,37,2,0.5,3,28.0,2.0,0,7,4,7,5,0,0,0,3
19,74,37,2,0.25,3,30.0,1.0,0,7,4,7,5,0,0,0,3
20,79,40,7,1.0,4,31.0,1.0,0,12,7,0,1,5,3,1,4
21,78,39,6,0.25,4,32.0,1.0,0,11,6,11,7,-1,-1,-1,3
22,76,38,4,0.25,4,33.0,1.0,0,9,5,9,6,-2,-1,-1,2
23,74,37,2,0.5,4,34.0,3.0,0,7,4,7,5,-2,-1,-1,1
24,71,35,11,0.5,4,37.0,2.0,0,4,2,4,3,-3,-2,-1,0
25,76,38,4,0.25,4,39.0,0.5,0,9,5,9,6,5,3,1,1
26,76,38,4,0.125,4,39.5,0.5,0,9,5,9,6,0,0,0,1
27,74,37,2,1.0,5,40.0,1.0,0,7,4,7,5,-2,-1,-1,0
28,72,36,0,0.25,5,41.0,1.0,0,5,3,5,4,-2,-1,-1,-1
29,71,35,11,0.25,5,42.0,1.0,0,4,2,4,3,-1,-1,-1,-2
30,69,34,9,0.5,5,43.0,2.0,0,2,1,2,2,-2,-1,-1,-3
31,71,35,11,0.25,5,45.0,0.5,0,4,2,4,3,2,1,1,-2
32,72,36,0,0.125,5,45.5,0.5,0,5,3,5,4,1,1,1,-1
33,74,37,2,0.5,5,46.0,2.0,0,7,4,7,5,2,1,1,0
34,74,37,2,0.25,5,48.0,1.0,0,7,4,7,5,0,0,0,0
35,72,36,0,1.0,6,49.0,2.0,0,5,3,5,4,-2,-1,-1,-1
36,71,35,11,0.25,6,51.0,1.0,0,4,2,4,3,-1,-1,-1,-2
37,69,34,9,0.5,6,52.0,1.0,0,2,1,2,2,-2,-1,-1,-3
38,67,33,7,0.25,6,53.0,1.0,0,0,0,0,1,-2,-1,-1,-4
39,74,37,2,0.25,6,54.0,1.0,0,7,4,7,5,7,4,1,-3
40,79,40,7,0.5,6,55.0,1.0,0,12,7,0,1,5,3,1,-2
41,78,39,6,0.25,6,56.0,1.0,0,11,6,11,7,-1,-1,-1,-3
42,76,38,4,0.25,6,57.0,1.0,0,9,5,9,6,-2,-1,-1,-4
43,74,37,2,1.0,7,58.0,3.0,0,7,4,7,5,-2,-1,-1,-5
44,71,35,11,0.5,7,61.0,2.0,0,4,2,4,3,-3,-2,-1,-6
45,76,38,4,0.25,7,63.0,0.5,0,9,5,9,6,5,3,1,-5
46,76,38,4,0.125,7,63.5,0.5,0,9,5,9,6,0,0,0,-5
47,74,37,2,0.5,7,64.0,1.0,0,7,4,7,5,-2,-1,-1,-6
48,72,36,0,0.25,7,65.0,1.0,0,5,3,5,4,-2,-1,-1,-7
49,71,35,11,0.25,7,66.0,1.0,0,4,2,4,3,-1,-1,-1,-8
50,69,34,9,1.0,8,67.0,2.0,0,2,1,2,2,-2,-1,-1,-9
51,71,35,11,0.25,8,69.0,0.5,0,4,2,4,3,2,1,1,-8
52,72,36,0,0.125,8,69.5,0.5,0,5,3,5,4,1,1,1,-7
53,74,37,2,0.5,8,70.0,2.0,0,7,4,7,5,2,1,1,-6
54,74,37,2,0.25,8,72.0,1.0,0,7,4,7,5,0,0,0,-6
55,72,36,0,0.5,8,73.0,2.0,0,5,3,5,4,-2,-1,-1,-7
56,71,35,11,0.25,8,75.0,1.0,0,4,2,4,3,-1,-1,-1,-8
57,69,34,9,1.0,9,76.0,1.0,0,2,1,2,2,-2,-1,-1,-9
58,67,33,7,0.25,9,77.0,1.0,0,0,0,0,1,-2,-1,-1,-10
